 52981 =  1.9.10.2.0.0.1
 52999 =  1.9.10.2.3.0.1
 53003 =  1.9.10.2.3.2.1
 53017 =  1.9.10.3.1.0.1
 53047 =  1.9.10.4.1.0.1
 53051 =  1.9.10.4.1.2.1
 53069 =  1.9.10.4.4.2.1
 53077 =  1.9.10.5.1.0.1
 53087 =  1.9.10.5.2.2.1
 53089 =  1.9.10.5.3.0.1
 53093 =  1.9.10.5.3.2.1
 53101 =  1.9.10.6.0.0.1
 53113 =  1.9.10.6.2.0.1
 53117 =  1.9.10.6.2.2.1
 53129 =  1.9.10.6.4.2.1
 53147 =  1.10.0.0.2.2.1
 53149 =  1.10.0.0.3.0.1
 53161 =  1.10.0.1.0.0.1
 53171 =  1.10.0.1.1.2.1
 53173 =  1.10.0.1.2.0.1
 53189 =  1.10.0.1.4.2.1
 53197 =  1.10.0.2.1.0.1
 53201 =  1.10.0.2.1.2.1
 53231 =  1.10.0.3.1.2.1
 53233 =  1.10.0.3.2.0.1
 53239 =  1.10.0.3.3.0.1
 53267 =  1.10.0.4.2.2.1
 53269 =  1.10.0.4.3.0.1
 53279 =  1.10.0.4.4.2.1
 53281 =  1.10.0.5.0.0.1
 53299 =  1.10.0.5.3.0.1
 53309 =  1.10.0.5.4.2.1
 53323 =  1.10.0.6.2.0.1
 53327 =  1.10.0.6.2.2.1
 53353 =  1.10.1.0.2.0.1
 53359 =  1.10.1.0.3.0.1
 53377 =  1.10.1.1.1.0.1
 53381 =  1.10.1.1.1.2.1
 53401 =  1.10.1.2.0.0.1
 53407 =  1.10.1.2.1.0.1
 53411 =  1.10.1.2.1.2.1
 53419 =  1.10.1.2.3.0.1
 53437 =  1.10.1.3.1.0.1
 53441 =  1.10.1.3.1.2.1
 53453 =  1.10.1.3.3.2.1
 53479 =  1.10.1.4.3.0.1
 53503 =  1.10.1.5.2.0.1
 53507 =  1.10.1.5.2.2.1
 53527 =  1.10.1.6.1.0.1
 53549 =  1.10.1.6.4.2.1
 53551 =  1.10.2.0.0.0.1
 53569 =  1.10.2.0.3.0.1
 53591 =  1.10.2.1.1.2.1
 53593 =  1.10.2.1.2.0.1
 53597 =  1.10.2.1.2.2.1
 53609 =  1.10.2.1.4.2.1
 53611 =  1.10.2.2.0.0.1
 53617 =  1.10.2.2.1.0.1
 53623 =  1.10.2.2.2.0.1
 53629 =  1.10.2.2.3.0.1
 53633 =  1.10.2.2.3.2.1
 53639 =  1.10.2.2.4.2.1
 53653 =  1.10.2.3.2.0.1
 53657 =  1.10.2.3.2.2.1
 53681 =  1.10.2.4.1.2.1
 53693 =  1.10.2.4.3.2.1
 53699 =  1.10.2.4.4.2.1
 53717 =  1.10.2.5.2.2.1
 53719 =  1.10.2.5.3.0.1
 53731 =  1.10.2.6.0.0.1
 53759 =  1.10.2.6.4.2.1
 53773 =  1.10.3.0.2.0.1
 53777 =  1.10.3.0.2.2.1
 53783 =  1.10.3.0.3.2.1
 53791 =  1.10.3.1.0.0.1
 53813 =  1.10.3.1.3.2.1
 53819 =  1.10.3.1.4.2.1
 53831 =  1.10.3.2.1.2.1
 53849 =  1.10.3.2.4.2.1
 53857 =  1.10.3.3.1.0.1
 53861 =  1.10.3.3.1.2.1
 53881 =  1.10.3.4.0.0.1
 53887 =  1.10.3.4.1.0.1
 53891 =  1.10.3.4.1.2.1
 53897 =  1.10.3.4.2.2.1
 53899 =  1.10.3.4.3.0.1
 53917 =  1.10.3.5.1.0.1
 53923 =  1.10.3.5.2.0.1
 53927 =  1.10.3.5.2.2.1
 53939 =  1.10.3.5.4.2.1
 53951 =  1.10.3.6.1.2.1
 53959 =  1.10.3.6.3.0.1
 53987 =  1.10.4.0.2.2.1
 53993 =  1.10.4.0.3.2.1
 54001 =  1.10.4.1.0.0.1
 54011 =  1.10.4.1.1.2.1
 54013 =  1.10.4.1.2.0.1
 54037 =  1.10.4.2.1.0.1
 54049 =  1.10.4.2.3.0.1
 54059 =  1.10.4.2.4.2.1
 54083 =  1.10.4.3.3.2.1
 54091 =  1.10.4.4.0.0.1
 54101 =  1.10.4.4.1.2.1
 54121 =  1.10.4.5.0.0.1
 54133 =  1.10.4.5.2.0.1
 54139 =  1.10.4.5.3.0.1
 54151 =  1.10.4.6.0.0.1
 54163 =  1.10.4.6.2.0.1
 54167 =  1.10.4.6.2.2.1
 54181 =  1.10.5.0.0.0.1
 54193 =  1.10.5.0.2.0.1
 54217 =  1.10.5.1.1.0.1
 54251 =  1.10.5.2.1.2.1
 54269 =  1.10.5.2.4.2.1
 54277 =  1.10.5.3.1.0.1
 54287 =  1.10.5.3.2.2.1
 54293 =  1.10.5.3.3.2.1
 54311 =  1.10.5.4.1.2.1
 54319 =  1.10.5.4.3.0.1
 54323 =  1.10.5.4.3.2.1
 54331 =  1.10.5.5.0.0.1
 54347 =  1.10.5.5.2.2.1
 54361 =  1.10.5.6.0.0.1
 54367 =  1.10.5.6.1.0.1
 54371 =  1.10.5.6.1.2.1
 54377 =  1.10.5.6.2.2.1
 54401 =  1.10.6.0.1.2.1
 54403 =  1.10.6.0.2.0.1
 54409 =  1.10.6.0.3.0.1
 54413 =  1.10.6.0.3.2.1
 54419 =  1.10.6.0.4.2.1
 54421 =  1.10.6.1.0.0.1
 54437 =  1.10.6.1.2.2.1
 54443 =  1.10.6.1.3.2.1
 54449 =  1.10.6.1.4.2.1
 54469 =  1.10.6.2.3.0.1
 54493 =  1.10.6.3.2.0.1
 54497 =  1.10.6.3.2.2.1
 54499 =  1.10.6.3.3.0.1
 54503 =  1.10.6.3.3.2.1
 54517 =  1.10.6.4.1.0.1
 54521 =  1.10.6.4.1.2.1
 54539 =  1.10.6.4.4.2.1
 54541 =  1.10.6.5.0.0.1
 54547 =  1.10.6.5.1.0.1
 54559 =  1.10.6.5.3.0.1
 54563 =  1.10.6.5.3.2.1
 54577 =  1.10.6.6.1.0.1
 54581 =  1.10.6.6.1.2.1
 54583 =  1.10.6.6.2.0.1
 54601 =  1.10.7.0.0.0.1
 54617 =  1.10.7.0.2.2.1
 54623 =  1.10.7.0.3.2.1
 54629 =  1.10.7.0.4.2.1
 54631 =  1.10.7.1.0.0.1
 54647 =  1.10.7.1.2.2.1
 54667 =  1.10.7.2.1.0.1
 54673 =  1.10.7.2.2.0.1
 54679 =  1.10.7.2.3.0.1
 54709 =  1.10.7.3.3.0.1
 54713 =  1.10.7.3.3.2.1
 54721 =  1.10.7.4.0.0.1
 54727 =  1.10.7.4.1.0.1
 54751 =  1.10.7.5.0.0.1
 54767 =  1.10.7.5.2.2.1
 54773 =  1.10.7.5.3.2.1
 54779 =  1.10.7.5.4.2.1
 54787 =  1.10.7.6.1.0.1
 54799 =  1.10.7.6.3.0.1
 54829 =  1.10.8.0.3.0.1
 54833 =  1.10.8.0.3.2.1
 54851 =  1.10.8.1.1.2.1
 54869 =  1.10.8.1.4.2.1
 54877 =  1.10.8.2.1.0.1
 54881 =  1.10.8.2.1.2.1
 54907 =  1.10.8.3.1.0.1
 54917 =  1.10.8.3.2.2.1
 54919 =  1.10.8.3.3.0.1
 54941 =  1.10.8.4.1.2.1
 54949 =  1.10.8.4.3.0.1
 54959 =  1.10.8.4.4.2.1
 54973 =  1.10.8.5.2.0.1
 54979 =  1.10.8.5.3.0.1
 54983 =  1.10.8.5.3.2.1
 55001 =  1.10.8.6.1.2.1
 55009 =  1.10.8.6.3.0.1
 55021 =  1.10.9.0.0.0.1
 55049 =  1.10.9.0.4.2.1
 55051 =  1.10.9.1.0.0.1
 55057 =  1.10.9.1.1.0.1
 55061 =  1.10.9.1.1.2.1
 55073 =  1.10.9.1.3.2.1
 55079 =  1.10.9.1.4.2.1
 55103 =  1.10.9.2.3.2.1
 55109 =  1.10.9.2.4.2.1
 55117 =  1.10.9.3.1.0.1
 55127 =  1.10.9.3.2.2.1
 55147 =  1.10.9.4.1.0.1
 55163 =  1.10.9.4.3.2.1
 55171 =  1.10.9.5.0.0.1
 55201 =  1.10.9.6.0.0.1
 55207 =  1.10.9.6.1.0.1
 55213 =  1.10.9.6.2.0.1
 55217 =  1.10.9.6.2.2.1
 55219 =  1.10.9.6.3.0.1
 55229 =  1.10.9.6.4.2.1
 55243 = 1.10.10.0.2.0.1
 55249 = 1.10.10.0.3.0.1
 55259 = 1.10.10.0.4.2.1
 55291 = 1.10.10.2.0.0.1
 55313 = 1.10.10.2.3.2.1
 55331 = 1.10.10.3.1.2.1
 55333 = 1.10.10.3.2.0.1
 55337 = 1.10.10.3.2.2.1
 55339 = 1.10.10.3.3.0.1
 55343 = 1.10.10.3.3.2.1
 55351 = 1.10.10.4.0.0.1
 55373 = 1.10.10.4.3.2.1
 55381 = 1.10.10.5.0.0.1
 55399 = 1.10.10.5.3.0.1
 55411 = 1.10.10.6.0.0.1
 55439 = 1.10.10.6.4.2.1
 55441 =  1.11.0.0.0.0.1
 55457 =  1.11.0.0.2.2.1
 55469 =  1.11.0.0.4.2.1
 55487 =  1.11.0.1.2.2.1
 55501 =  1.11.0.2.0.0.1
 55511 =  1.11.0.2.1.2.1
 55529 =  1.11.0.2.4.2.1
 55541 =  1.11.0.3.1.2.1
 55547 =  1.11.0.3.2.2.1
 55579 =  1.11.0.4.3.0.1
 55589 =  1.11.0.4.4.2.1
 55603 =  1.11.0.5.2.0.1
 55609 =  1.11.0.5.3.0.1
 55619 =  1.11.0.5.4.2.1
 55621 =  1.11.0.6.0.0.1
 55631 =  1.11.0.6.1.2.1
 55633 =  1.11.0.6.2.0.1
 55639 =  1.11.0.6.3.0.1
 55661 =  1.11.1.0.1.2.1
 55663 =  1.11.1.0.2.0.1
 55667 =  1.11.1.0.2.2.1
 55673 =  1.11.1.0.3.2.1
 55681 =  1.11.1.1.0.0.1
 55691 =  1.11.1.1.1.2.1
 55697 =  1.11.1.1.2.2.1
 55711 =  1.11.1.2.0.0.1
 55717 =  1.11.1.2.1.0.1
 55721 =  1.11.1.2.1.2.1
 55733 =  1.11.1.2.3.2.1
 55763 =  1.11.1.3.3.2.1
 55787 =  1.11.1.4.2.2.1
 55793 =  1.11.1.4.3.2.1
 55799 =  1.11.1.4.4.2.1
 55807 =  1.11.1.5.1.0.1
 55813 =  1.11.1.5.2.0.1
 55817 =  1.11.1.5.2.2.1
 55819 =  1.11.1.5.3.0.1
 55823 =  1.11.1.5.3.2.1
 55829 =  1.11.1.5.4.2.1
 55837 =  1.11.1.6.1.0.1
 55843 =  1.11.1.6.2.0.1
 55849 =  1.11.1.6.3.0.1
 55871 =  1.11.2.0.1.2.1
 55889 =  1.11.2.0.4.2.1
 55897 =  1.11.2.1.1.0.1
 55901 =  1.11.2.1.1.2.1
 55903 =  1.11.2.1.2.0.1
 55921 =  1.11.2.2.0.0.1
 55927 =  1.11.2.2.1.0.1
 55931 =  1.11.2.2.1.2.1
 55933 =  1.11.2.2.2.0.1
 55949 =  1.11.2.2.4.2.1
 55967 =  1.11.2.3.2.2.1
 55987 =  1.11.2.4.1.0.1
 55997 =  1.11.2.4.2.2.1
 56003 =  1.11.2.4.3.2.1
 56009 =  1.11.2.4.4.2.1
 56039 =  1.11.2.5.4.2.1
 56041 =  1.11.2.6.0.0.1
 56053 =  1.11.2.6.2.0.1
 56081 =  1.11.3.0.1.2.1
 56087 =  1.11.3.0.2.2.1
 56093 =  1.11.3.0.3.2.1
 56099 =  1.11.3.0.4.2.1
 56101 =  1.11.3.1.0.0.1
 56113 =  1.11.3.1.2.0.1
 56123 =  1.11.3.1.3.2.1
 56131 =  1.11.3.2.0.0.1
 56149 =  1.11.3.2.3.0.1
 56167 =  1.11.3.3.1.0.1
 56171 =  1.11.3.3.1.2.1
 56179 =  1.11.3.3.3.0.1
 56197 =  1.11.3.4.1.0.1
 56207 =  1.11.3.4.2.2.1
 56209 =  1.11.3.4.3.0.1
 56237 =  1.11.3.5.2.2.1
 56239 =  1.11.3.5.3.0.1
 56249 =  1.11.3.5.4.2.1
 56263 =  1.11.3.6.2.0.1
 56267 =  1.11.3.6.2.2.1
 56269 =  1.11.3.6.3.0.1
 56299 =  1.11.4.0.3.0.1
 56311 =  1.11.4.1.0.0.1
 56333 =  1.11.4.1.3.2.1
 56359 =  1.11.4.2.3.0.1
 56369 =  1.11.4.2.4.2.1
 56377 =  1.11.4.3.1.0.1
 56383 =  1.11.4.3.2.0.1
 56393 =  1.11.4.3.3.2.1
 56401 =  1.11.4.4.0.0.1
 56417 =  1.11.4.4.2.2.1
 56431 =  1.11.4.5.0.0.1
 56437 =  1.11.4.5.1.0.1
 56443 =  1.11.4.5.2.0.1
 56453 =  1.11.4.5.3.2.1
 56467 =  1.11.4.6.1.0.1
 56473 =  1.11.4.6.2.0.1
 56477 =  1.11.4.6.2.2.1
 56479 =  1.11.4.6.3.0.1
 56489 =  1.11.4.6.4.2.1
 56501 =  1.11.5.0.1.2.1
 56503 =  1.11.5.0.2.0.1
 56509 =  1.11.5.0.3.0.1
 56519 =  1.11.5.0.4.2.1
 56527 =  1.11.5.1.1.0.1
 56531 =  1.11.5.1.1.2.1
 56533 =  1.11.5.1.2.0.1
 56543 =  1.11.5.1.3.2.1
 56569 =  1.11.5.2.3.0.1
 56591 =  1.11.5.3.1.2.1
 56597 =  1.11.5.3.2.2.1
 56599 =  1.11.5.3.3.0.1
 56611 =  1.11.5.4.0.0.1
 56629 =  1.11.5.4.3.0.1
 56633 =  1.11.5.4.3.2.1
 56659 =  1.11.5.5.3.0.1
 56663 =  1.11.5.5.3.2.1
 56671 =  1.11.5.6.0.0.1
 56681 =  1.11.5.6.1.2.1
 56687 =  1.11.5.6.2.2.1
 56701 =  1.11.6.0.0.0.1
 56711 =  1.11.6.0.1.2.1
 56713 =  1.11.6.0.2.0.1
 56731 =  1.11.6.1.0.0.1
 56737 =  1.11.6.1.1.0.1
 56747 =  1.11.6.1.2.2.1
 56767 =  1.11.6.2.1.0.1
 56773 =  1.11.6.2.2.0.1
 56779 =  1.11.6.2.3.0.1
 56783 =  1.11.6.2.3.2.1
 56807 =  1.11.6.3.2.2.1
 56809 =  1.11.6.3.3.0.1
 56813 =  1.11.6.3.3.2.1
 56821 =  1.11.6.4.0.0.1
 56827 =  1.11.6.4.1.0.1
 56843 =  1.11.6.4.3.2.1
 56857 =  1.11.6.5.1.0.1
 56873 =  1.11.6.5.3.2.1
 56891 =  1.11.6.6.1.2.1
 56893 =  1.11.6.6.2.0.1
 56897 =  1.11.6.6.2.2.1
 56909 =  1.11.6.6.4.2.1
 56911 =  1.11.7.0.0.0.1
 56921 =  1.11.7.0.1.2.1
 56923 =  1.11.7.0.2.0.1
 56929 =  1.11.7.0.3.0.1
 56941 =  1.11.7.1.0.0.1
 56951 =  1.11.7.1.1.2.1
 56957 =  1.11.7.1.2.2.1
 56963 =  1.11.7.1.3.2.1
 56983 =  1.11.7.2.2.0.1
 56989 =  1.11.7.2.3.0.1
 56993 =  1.11.7.2.3.2.1
 56999 =  1.11.7.2.4.2.1
 57037 =  1.11.7.4.1.0.1
 57041 =  1.11.7.4.1.2.1
 57047 =  1.11.7.4.2.2.1
 57059 =  1.11.7.4.4.2.1
 57073 =  1.11.7.5.2.0.1
 57077 =  1.11.7.5.2.2.1
 57089 =  1.11.7.5.4.2.1
 57097 =  1.11.7.6.1.0.1
 57107 =  1.11.7.6.2.2.1
 57119 =  1.11.7.6.4.2.1
 57131 =  1.11.8.0.1.2.1
 57139 =  1.11.8.0.3.0.1
 57143 =  1.11.8.0.3.2.1
 57149 =  1.11.8.0.4.2.1
 57163 =  1.11.8.1.2.0.1
 57173 =  1.11.8.1.3.2.1
 57179 =  1.11.8.1.4.2.1
 57191 =  1.11.8.2.1.2.1
 57193 =  1.11.8.2.2.0.1
 57203 =  1.11.8.2.3.2.1
 57221 =  1.11.8.3.1.2.1
 57223 =  1.11.8.3.2.0.1
 57241 =  1.11.8.4.0.0.1
 57251 =  1.11.8.4.1.2.1
 57259 =  1.11.8.4.3.0.1
 57269 =  1.11.8.4.4.2.1
 57271 =  1.11.8.5.0.0.1
 57283 =  1.11.8.5.2.0.1
 57287 =  1.11.8.5.2.2.1
 57301 =  1.11.8.6.0.0.1
 57329 =  1.11.8.6.4.2.1
 57331 =  1.11.9.0.0.0.1
 57347 =  1.11.9.0.2.2.1
 57349 =  1.11.9.0.3.0.1
 57367 =  1.11.9.1.1.0.1
 57373 =  1.11.9.1.2.0.1
 57383 =  1.11.9.1.3.2.1
 57389 =  1.11.9.1.4.2.1
 57397 =  1.11.9.2.1.0.1
 57413 =  1.11.9.2.3.2.1
 57427 =  1.11.9.3.1.0.1
 57457 =  1.11.9.4.1.0.1
 57467 =  1.11.9.4.2.2.1
 57487 =  1.11.9.5.1.0.1
 57493 =  1.11.9.5.2.0.1
 57503 =  1.11.9.5.3.2.1
 57527 =  1.11.9.6.2.2.1
 57529 =  1.11.9.6.3.0.1
 57557 = 1.11.10.0.2.2.1
 57559 = 1.11.10.0.3.0.1
 57571 = 1.11.10.1.0.0.1
 57587 = 1.11.10.1.2.2.1
 57593 = 1.11.10.1.3.2.1
 57601 = 1.11.10.2.0.0.1
 57637 = 1.11.10.3.1.0.1
 57641 = 1.11.10.3.1.2.1
 57649 = 1.11.10.3.3.0.1
 57653 = 1.11.10.3.3.2.1
 57667 = 1.11.10.4.1.0.1
 57679 = 1.11.10.4.3.0.1
 57689 = 1.11.10.4.4.2.1
 57697 = 1.11.10.5.1.0.1
 57709 = 1.11.10.5.3.0.1
 57713 = 1.11.10.5.3.2.1
 57719 = 1.11.10.5.4.2.1
 57727 = 1.11.10.6.1.0.1
 57731 = 1.11.10.6.1.2.1
 57737 = 1.11.10.6.2.2.1
 57751 =  1.12.0.0.0.0.1
 57773 =  1.12.0.0.3.2.1
 57781 =  1.12.0.1.0.0.1
 57787 =  1.12.0.1.1.0.1
 57791 =  1.12.0.1.1.2.1
 57793 =  1.12.0.1.2.0.1
 57803 =  1.12.0.1.3.2.1
 57809 =  1.12.0.1.4.2.1
 57829 =  1.12.0.2.3.0.1
 57839 =  1.12.0.2.4.2.1
 57847 =  1.12.0.3.1.0.1
 57853 =  1.12.0.3.2.0.1
 57859 =  1.12.0.3.3.0.1
 57881 =  1.12.0.4.1.2.1
 57899 =  1.12.0.4.4.2.1
 57901 =  1.12.0.5.0.0.1
 57917 =  1.12.0.5.2.2.1
 57923 =  1.12.0.5.3.2.1
 57943 =  1.12.0.6.2.0.1
 57947 =  1.12.0.6.2.2.1
 57973 =  1.12.1.0.2.0.1
 57977 =  1.12.1.0.2.2.1
 57991 =  1.12.1.1.0.0.1
 58013 =  1.12.1.1.3.2.1
 58027 =  1.12.1.2.1.0.1
 58031 =  1.12.1.2.1.2.1
 58043 =  1.12.1.2.3.2.1
 58049 =  1.12.1.2.4.2.1
 58057 =  1.12.1.3.1.0.1
 58061 =  1.12.1.3.1.2.1
 58067 =  1.12.1.3.2.2.1
 58073 =  1.12.1.3.3.2.1
 58099 =  1.12.1.4.3.0.1
 58109 =  1.12.1.4.4.2.1
 58111 =  1.12.1.5.0.0.1
 58129 =  1.12.1.5.3.0.1
 58147 =  1.12.1.6.1.0.1
 58151 =  1.12.1.6.1.2.1
 58153 =  1.12.1.6.2.0.1
 58169 =  1.12.1.6.4.2.1
 58171 =  1.12.2.0.0.0.1
 58189 =  1.12.2.0.3.0.1
 58193 =  1.12.2.0.3.2.1
 58199 =  1.12.2.0.4.2.1
 58207 =  1.12.2.1.1.0.1
 58211 =  1.12.2.1.1.2.1
 58217 =  1.12.2.1.2.2.1
 58229 =  1.12.2.1.4.2.1
 58231 =  1.12.2.2.0.0.1
 58237 =  1.12.2.2.1.0.1
 58243 =  1.12.2.2.2.0.1
 58271 =  1.12.2.3.1.2.1
 58309 =  1.12.2.4.3.0.1
 58313 =  1.12.2.4.3.2.1
 58321 =  1.12.2.5.0.0.1
 58337 =  1.12.2.5.2.2.1
 58363 =  1.12.2.6.2.0.1
 58367 =  1.12.2.6.2.2.1
 58369 =  1.12.2.6.3.0.1
 58379 =  1.12.2.6.4.2.1
 58391 =  1.12.3.0.1.2.1
 58393 =  1.12.3.0.2.0.1
 58403 =  1.12.3.0.3.2.1
 58411 =  1.12.3.1.0.0.1
 58417 =  1.12.3.1.1.0.1
 58427 =  1.12.3.1.2.2.1
 58439 =  1.12.3.1.4.2.1
 58441 =  1.12.3.2.0.0.1
 58451 =  1.12.3.2.1.2.1
 58453 =  1.12.3.2.2.0.1
 58477 =  1.12.3.3.1.0.1
 58481 =  1.12.3.3.1.2.1
 58511 =  1.12.3.4.1.2.1
 58537 =  1.12.3.5.1.0.1
 58543 =  1.12.3.5.2.0.1
 58549 =  1.12.3.5.3.0.1
 58567 =  1.12.3.6.1.0.1
 58573 =  1.12.3.6.2.0.1
 58579 =  1.12.3.6.3.0.1
 58601 =  1.12.4.0.1.2.1
 58603 =  1.12.4.0.2.0.1
 58613 =  1.12.4.0.3.2.1
 58631 =  1.12.4.1.1.2.1
 58657 =  1.12.4.2.1.0.1
 58661 =  1.12.4.2.1.2.1
 58679 =  1.12.4.2.4.2.1
 58687 =  1.12.4.3.1.0.1
 58693 =  1.12.4.3.2.0.1
 58699 =  1.12.4.3.3.0.1
 58711 =  1.12.4.4.0.0.1
 58727 =  1.12.4.4.2.2.1
 58733 =  1.12.4.4.3.2.1
 58741 =  1.12.4.5.0.0.1
 58757 =  1.12.4.5.2.2.1
 58763 =  1.12.4.5.3.2.1
 58771 =  1.12.4.6.0.0.1
 58787 =  1.12.4.6.2.2.1
 58789 =  1.12.4.6.3.0.1
 58831 =  1.12.5.1.0.0.1
 58889 =  1.12.5.2.4.2.1
 58897 =  1.12.5.3.1.0.1
 58901 =  1.12.5.3.1.2.1
 58907 =  1.12.5.3.2.2.1
 58909 =  1.12.5.3.3.0.1
 58913 =  1.12.5.3.3.2.1
 58921 =  1.12.5.4.0.0.1
 58937 =  1.12.5.4.2.2.1
 58943 =  1.12.5.4.3.2.1
 58963 =  1.12.5.5.2.0.1
 58967 =  1.12.5.5.2.2.1
 58979 =  1.12.5.5.4.2.1
 58991 =  1.12.5.6.1.2.1
 58997 =  1.12.5.6.2.2.1
 59009 =  1.12.5.6.4.2.1
 59011 =  1.12.6.0.0.0.1
 59021 =  1.12.6.0.1.2.1
 59023 =  1.12.6.0.2.0.1
 59029 =  1.12.6.0.3.0.1
 59051 =  1.12.6.1.1.2.1
 59053 =  1.12.6.1.2.0.1
 59063 =  1.12.6.1.3.2.1
 59069 =  1.12.6.1.4.2.1
 59077 =  1.12.6.2.1.0.1
 59083 =  1.12.6.2.2.0.1
 59093 =  1.12.6.2.3.2.1
 59107 =  1.12.6.3.1.0.1
 59113 =  1.12.6.3.2.0.1
 59119 =  1.12.6.3.3.0.1
 59123 =  1.12.6.3.3.2.1
 59141 =  1.12.6.4.1.2.1
 59149 =  1.12.6.4.3.0.1
 59159 =  1.12.6.4.4.2.1
 59167 =  1.12.6.5.1.0.1
 59183 =  1.12.6.5.3.2.1
 59197 =  1.12.6.6.1.0.1
 59207 =  1.12.6.6.2.2.1
 59209 =  1.12.6.6.3.0.1
 59219 =  1.12.6.6.4.2.1
 59221 =  1.12.7.0.0.0.1
 59233 =  1.12.7.0.2.0.1
 59239 =  1.12.7.0.3.0.1
 59243 =  1.12.7.0.3.2.1
 59263 =  1.12.7.1.2.0.1
 59273 =  1.12.7.1.3.2.1
 59281 =  1.12.7.2.0.0.1
 59333 =  1.12.7.3.3.2.1
 59341 =  1.12.7.4.0.0.1
 59351 =  1.12.7.4.1.2.1
 59357 =  1.12.7.4.2.2.1
 59359 =  1.12.7.4.3.0.1
 59369 =  1.12.7.4.4.2.1
 59377 =  1.12.7.5.1.0.1
 59387 =  1.12.7.5.2.2.1
 59393 =  1.12.7.5.3.2.1
 59399 =  1.12.7.5.4.2.1
 59407 =  1.12.7.6.1.0.1
 59417 =  1.12.7.6.2.2.1
 59419 =  1.12.7.6.3.0.1
 59441 =  1.12.8.0.1.2.1
 59443 =  1.12.8.0.2.0.1
 59447 =  1.12.8.0.2.2.1
 59453 =  1.12.8.0.3.2.1
 59467 =  1.12.8.1.1.0.1
 59471 =  1.12.8.1.1.2.1
 59473 =  1.12.8.1.2.0.1
 59497 =  1.12.8.2.1.0.1
 59509 =  1.12.8.2.3.0.1
 59513 =  1.12.8.2.3.2.1
 59539 =  1.12.8.3.3.0.1
 59557 =  1.12.8.4.1.0.1
 59561 =  1.12.8.4.1.2.1
 59567 =  1.12.8.4.2.2.1
 59581 =  1.12.8.5.0.0.1
 59611 =  1.12.8.6.0.0.1
 59617 =  1.12.8.6.1.0.1
 59621 =  1.12.8.6.1.2.1
 59627 =  1.12.8.6.2.2.1
 59629 =  1.12.8.6.3.0.1
 59651 =  1.12.9.0.1.2.1
 59659 =  1.12.9.0.3.0.1
 59663 =  1.12.9.0.3.2.1
 59669 =  1.12.9.0.4.2.1
 59671 =  1.12.9.1.0.0.1
 59693 =  1.12.9.1.3.2.1
 59699 =  1.12.9.1.4.2.1
 59707 =  1.12.9.2.1.0.1
 59723 =  1.12.9.2.3.2.1
 59729 =  1.12.9.2.4.2.1
 59743 =  1.12.9.3.2.0.1
 59747 =  1.12.9.3.2.2.1
 59753 =  1.12.9.3.3.2.1
 59771 =  1.12.9.4.1.2.1
 59779 =  1.12.9.4.3.0.1
 59791 =  1.12.9.5.0.0.1
 59797 =  1.12.9.5.1.0.1
 59809 =  1.12.9.5.3.0.1
 59833 =  1.12.9.6.2.0.1
 59863 = 1.12.10.0.2.0.1
 59879 = 1.12.10.0.4.2.1
 59887 = 1.12.10.1.1.0.1
 59921 = 1.12.10.2.1.2.1
 59929 = 1.12.10.2.3.0.1
 59951 = 1.12.10.3.1.2.1
 59957 = 1.12.10.3.2.2.1
 59971 = 1.12.10.4.0.0.1
 59981 = 1.12.10.4.1.2.1
 59999 = 1.12.10.4.4.2.1
 60013 = 1.12.10.5.2.0.1
 60017 = 1.12.10.5.2.2.1
 60029 = 1.12.10.5.4.2.1
 60037 = 1.12.10.6.1.0.1
 60041 = 1.12.10.6.1.2.1
 60077 =   2.0.0.0.2.2.1
 60083 =   2.0.0.0.3.2.1
 60089 =   2.0.0.0.4.2.1
 60091 =   2.0.0.1.0.0.1
 60101 =   2.0.0.1.1.2.1
 60103 =   2.0.0.1.2.0.1
 60107 =   2.0.0.1.2.2.1
 60127 =   2.0.0.2.1.0.1
 60133 =   2.0.0.2.2.0.1
 60139 =   2.0.0.2.3.0.1
 60149 =   2.0.0.2.4.2.1
 60161 =   2.0.0.3.1.2.1
 60167 =   2.0.0.3.2.2.1
 60169 =   2.0.0.3.3.0.1
 60209 =   2.0.0.4.4.2.1
 60217 =   2.0.0.5.1.0.1
 60223 =   2.0.0.5.2.0.1
 60251 =   2.0.0.6.1.2.1
 60257 =   2.0.0.6.2.2.1
 60259 =   2.0.0.6.3.0.1
 60271 =   2.0.1.0.0.0.1
 60289 =   2.0.1.0.3.0.1
 60293 =   2.0.1.0.3.2.1
 60317 =   2.0.1.1.2.2.1
 60331 =   2.0.1.2.0.0.1
 60337 =   2.0.1.2.1.0.1
 60343 =   2.0.1.2.2.0.1
 60353 =   2.0.1.2.3.2.1
 60373 =   2.0.1.3.2.0.1
 60383 =   2.0.1.3.3.2.1
 60397 =   2.0.1.4.1.0.1
 60413 =   2.0.1.4.3.2.1
 60427 =   2.0.1.5.1.0.1
 60443 =   2.0.1.5.3.2.1
 60449 =   2.0.1.5.4.2.1
 60457 =   2.0.1.6.1.0.1
 60493 =   2.0.2.0.2.0.1
 60497 =   2.0.2.0.2.2.1
 60509 =   2.0.2.0.4.2.1
 60521 =   2.0.2.1.1.2.1
 60527 =   2.0.2.1.2.2.1
 60539 =   2.0.2.1.4.2.1
 60589 =   2.0.2.3.3.0.1
 60601 =   2.0.2.4.0.0.1
